DateTime;Sensor 2 - NO₂ (ppm);DateTime;Sensor 2 - CO (ppm);DateTime;Sensor 2 - Temperature (°C);DateTime;Sensor 2 - Humidity (%);DateTime;Sensor 2 - Battery (%)
2015-09-02 05:00:00;0.0035714285714285718;2015-09-10 09:00:00;1.15;2015-09-02 05:00:00;11.67785714285714;2015-09-02 05:00:00;81.3092857142857;2015-09-02 05:00:00;88.14285714285714
2015-09-02 06:00:00;0;2015-09-10 17:00:00;0.97;2015-09-02 06:00:00;12.848461538461539;2015-09-02 06:00:00;79.52461538461537;2015-09-02 06:00:00;87.07692307692308
2015-09-02 07:00:00;0;2015-09-11 01:00:00;0.92;2015-09-02 07:00:00;14.650714285714287;2015-09-02 07:00:00;76.51285714285714;2015-09-02 07:00:00;87.21428571428571
2015-09-02 08:00:00;0.0007142857142857143;2015-09-11 09:00:00;1.43;2015-09-02 08:00:00;15.985714285714286;2015-09-02 08:00:00;72.80785714285715;2015-09-02 08:00:00;85.71428571428571
2015-09-02 09:00:00;0;2015-09-11 17:00:00;1.27;2015-09-02 09:00:00;17.59857142857143;2015-09-02 09:00:00;67.81642857142857;2015-09-02 09:00:00;87.64285714285714
2015-09-02 10:00:00;0;2015-09-12 01:00:00;1;2015-09-02 10:00:00;17.507857142857144;2015-09-02 10:00:00;66.55357142857143;2015-09-02 10:00:00;86.07142857142857
2015-09-02 11:00:00;0;2015-09-12 09:00:00;1.49;2015-09-02 11:00:00;19.232857142857142;2015-09-02 11:00:00;62.05500000000001;2015-09-02 11:00:00;85.35714285714286
2015-09-02 12:00:00;0;2015-09-12 17:00:00;1.42;2015-09-02 12:00:00;21.607142857142858;2015-09-02 12:00:00;55.787142857142854;2015-09-02 12:00:00;84.42857142857143
2015-09-02 13:00:00;0;2015-09-13 01:00:00;1.08;2015-09-02 13:00:00;23.27;2015-09-02 13:00:00;54.01923076923077;2015-09-02 13:00:00;83.92307692307692
2015-09-02 14:00:00;0.0007142857142857143;2015-09-13 09:00:00;1.16;2015-09-02 14:00:00;21.077857142857145;2015-09-02 14:00:00;56.02357142857142;2015-09-02 14:00:00;82.92857142857143
2015-09-02 15:00:00;0;2015-09-13 17:00:00;1.24;2015-09-02 15:00:00;20.154999999999998;2015-09-02 15:00:00;61.53571428571428;2015-09-02 15:00:00;83.42857142857143
2015-09-02 16:00:00;0;2015-09-14 01:00:00;1.21;2015-09-02 16:00:00;19.625714285714285;2015-09-02 16:00:00;65.03;2015-09-02 16:00:00;82.71428571428571
2015-09-02 17:00:00;0.003076923076923077;2015-09-14 09:00:00;1.45;2015-09-02 17:00:00;16.696153846153848;2015-09-02 17:00:00;69.41538461538461;2015-09-02 17:00:00;81.3076923076923
2015-09-02 18:00:00;0;2015-09-14 17:00:00;1.28;2015-09-02 18:00:00;16.607142857142858;2015-09-02 18:00:00;71.81857142857143;2015-09-02 18:00:00;80.14285714285714
2015-09-02 19:00:00;0;2015-09-15 01:00:00;1.09;2015-09-02 19:00:00;14.605;2015-09-02 19:00:00;71.99142857142859;2015-09-02 19:00:00;80.42857142857143
2015-09-02 20:00:00;0;2015-09-15 09:00:00;1.23;2015-09-02 20:00:00;14.659230769230769;2015-09-02 20:00:00;74.69923076923078;2015-09-02 20:00:00;83.92307692307692
2015-09-02 21:00:00;0;2015-09-15 17:00:00;0.99;2015-09-02 21:00:00;14.674285714285714;2015-09-02 21:00:00;76.38857142857141;2015-09-02 21:00:00;86.28571428571429
2015-09-02 22:00:00;0;2015-09-16 01:00:00;1.02;2015-09-02 22:00:00;13.591428571428569;2015-09-02 22:00:00;78.47;2015-09-02 22:00:00;87.28571428571429
2015-09-02 23:00:00;0.0015384615384615385;2015-09-16 09:00:00;1.21;2015-09-02 23:00:00;13.295384615384616;2015-09-02 23:00:00;78.59307692307692;2015-09-02 23:00:00;87.38461538461539
2015-09-03 00:00:00;0.0007142857142857143;2015-09-16 17:00:00;1.18;2015-09-03 00:00:00;13.452142857142857;2015-09-03 00:00:00;79.43499999999999;2015-09-03 00:00:00;88.78571428571429
2015-09-03 01:00:00;0;2015-09-17 01:00:00;1.21;2015-09-03 01:00:00;12.990714285714287;2015-09-03 01:00:00;81.25857142857141;2015-09-03 01:00:00;88.35714285714286
2015-09-03 02:00:00;0.0007142857142857143;2015-09-17 09:00:00;1.34;2015-09-03 02:00:00;11.977142857142855;2015-09-03 02:00:00;81.99;2015-09-03 02:00:00;89.57142857142857
2015-09-03 03:00:00;0.0007142857142857143;2015-09-17 17:00:00;1.18;2015-09-03 03:00:00;13.705;2015-09-03 03:00:00;83.0792857142857;2015-09-03 03:00:00;89.07142857142857
2015-09-03 04:00:00;0.006923076923076922;2015-09-18 01:00:00;1.06;2015-09-03 04:00:00;13.741538461538463;2015-09-03 04:00:00;82.26230769230769;2015-09-03 04:00:00;90.6923076923077
2015-09-03 05:00:00;0.002142857142857143;2015-09-18 09:00:00;1.33;2015-09-03 05:00:00;13.084999999999997;2015-09-03 05:00:00;81.70357142857142;2015-09-03 05:00:00;89.14285714285714
2015-09-03 06:00:00;0.008571428571428572;2015-09-18 17:00:00;1.15;2015-09-03 06:00:00;14.027857142857144;2015-09-03 06:00:00;81.56857142857142;2015-09-03 06:00:00;88.14285714285714
2015-09-03 07:00:00;0;2015-09-19 01:00:00;1.02;2015-09-03 07:00:00;14.87857142857143;2015-09-03 07:00:00;79.1742857142857;2015-09-03 07:00:00;86.57142857142857
2015-09-03 08:00:00;0;2015-09-19 09:00:00;1.25;2015-09-03 08:00:00;14.097142857142858;2015-09-03 08:00:00;73.89857142857143;2015-09-03 08:00:00;87.28571428571429
2015-09-03 09:00:00;0;2015-09-19 17:00:00;1.15;2015-09-03 09:00:00;14.580714285714285;2015-09-03 09:00:00;67.76642857142858;2015-09-03 09:00:00;86.14285714285714
2015-09-03 10:00:00;0.005714285714285714;2015-09-20 01:00:00;0.91;2015-09-03 10:00:00;17.252857142857142;2015-09-03 10:00:00;63.332142857142856;2015-09-03 10:00:00;86.28571428571429
2015-09-03 11:00:00;0.0023076923076923075;2015-09-20 09:00:00;1.19;2015-09-03 11:00:00;20.16846153846154;2015-09-03 11:00:00;54.886923076923075;2015-09-03 11:00:00;86
2015-09-03 12:00:00;0;2015-09-20 17:00:00;1.01;2015-09-03 12:00:00;18.220000000000002;2015-09-03 12:00:00;57.53357142857143;2015-09-03 12:00:00;84.14285714285714
2015-09-03 13:00:00;0;2015-09-21 01:00:00;0.9;2015-09-03 13:00:00;17.575;2015-09-03 13:00:00;62.786428571428566;2015-09-03 13:00:00;83.14285714285714
2015-09-03 14:00:00;0;2015-09-21 09:00:00;1.16;2015-09-03 14:00:00;14.949285714285717;2015-09-03 14:00:00;68.42285714285715;2015-09-03 14:00:00;83.71428571428571
2015-09-03 15:00:00;0;2015-09-21 17:00:00;1.04;2015-09-03 15:00:00;15.111428571428572;2015-09-03 15:00:00;66.87642857142858;2015-09-03 15:00:00;82
2015-09-03 16:00:00;0;2015-09-22 01:00:00;1.1;2015-09-03 16:00:00;13.312857142857142;2015-09-03 16:00:00;69.35357142857144;2015-09-03 16:00:00;81.85714285714286
2015-09-03 17:00:00;0;2015-09-22 09:00:00;1.18;2015-09-03 17:00:00;13.917692307692308;2015-09-03 17:00:00;73.28307692307693;2015-09-03 17:00:00;80.76923076923077
2015-09-03 18:00:00;0;2015-09-22 17:00:00;1.15;2015-09-03 18:00:00;12.852142857142855;2015-09-03 18:00:00;76.55071428571428;2015-09-03 18:00:00;81.21428571428571
2015-09-03 19:00:00;0.0064285714285714285;2015-09-23 01:00:00;1.11;2015-09-03 19:00:00;13.93642857142857;2015-09-03 19:00:00;77.4057142857143;2015-09-03 19:00:00;81.92857142857143
2015-09-03 20:00:00;0.002142857142857143;2015-09-23 09:00:00;1.27;2015-09-03 20:00:00;12.531428571428568;2015-09-03 20:00:00;78.82857142857142;2015-09-03 20:00:00;85
2015-09-03 21:00:00;0.008571428571428572;2015-09-23 17:00:00;1.17;2015-09-03 21:00:00;13.475;2015-09-03 21:00:00;80.50071428571428;2015-09-03 21:00:00;87
2015-09-03 22:00:00;0.015714285714285715;2015-09-24 01:00:00;1.04;2015-09-03 22:00:00;13.106428571428571;2015-09-03 22:00:00;80.97142857142858;2015-09-03 22:00:00;87.35714285714286
2015-09-03 23:00:00;0.019230769230769232;2015-09-24 09:00:00;1.27;2015-09-03 23:00:00;11.50923076923077;2015-09-03 23:00:00;81.33;2015-09-03 23:00:00;88.53846153846153
2015-09-04 00:00:00;0.016428571428571428;2015-09-24 17:00:00;1.15;2015-09-04 00:00:00;12.644999999999998;2015-09-04 00:00:00;81.39428571428572;2015-09-04 00:00:00;88.21428571428571
2015-09-04 01:00:00;0.02142857142857143;2015-09-25 01:00:00;0.98;2015-09-04 01:00:00;10.942142857142857;2015-09-04 01:00:00;81.84;2015-09-04 01:00:00;88.64285714285714
2015-09-04 02:00:00;0.022142857142857148;2015-09-25 09:00:00;1.28;2015-09-04 02:00:00;11.286428571428571;2015-09-04 02:00:00;82.81857142857143;2015-09-04 02:00:00;90.14285714285714
2015-09-04 03:00:00;0.017857142857142856;2015-09-25 17:00:00;1.08;2015-09-04 03:00:00;12.807142857142859;2015-09-04 03:00:00;84.00642857142857;2015-09-04 03:00:00;90.92857142857143
2015-09-04 04:00:00;0.023076923076923075;2015-09-26 01:00:00;0.85;2015-09-04 04:00:00;11.955384615384615;2015-09-04 04:00:00;84.72999999999999;2015-09-04 04:00:00;89.84615384615384
2015-09-04 05:00:00;0.030769230769230764;2015-09-26 09:00:00;1.24;2015-09-04 05:00:00;11.26;2015-09-04 05:00:00;86.52999999999999;2015-09-04 05:00:00;90
2015-09-04 06:00:00;0.029285714285714283;2015-09-26 17:00:00;1.09;2015-09-04 06:00:00;13.152857142857142;2015-09-04 06:00:00;85.30785714285715;2015-09-04 06:00:00;88.35714285714286
2015-09-04 07:00:00;0.015000000000000001;2015-09-27 01:00:00;0.87;2015-09-04 07:00:00;13.060714285714285;2015-09-04 07:00:00;82.81785714285715;2015-09-04 07:00:00;88.28571428571429
2015-09-04 08:00:00;0.018571428571428572;2015-09-27 09:00:00;1.36;2015-09-04 08:00:00;12.000714285714285;2015-09-04 08:00:00;81.13214285714287;2015-09-04 08:00:00;87.35714285714286
2015-09-04 09:00:00;0.013076923076923076;2015-09-27 17:00:00;1.11;2015-09-04 09:00:00;13.12153846153846;2015-09-04 09:00:00;80.75615384615386;2015-09-04 09:00:00;85.3076923076923
2015-09-04 10:00:00;0;2015-09-28 01:00:00;0.95;2015-09-04 10:00:00;15.340714285714288;2015-09-04 10:00:00;71.58285714285715;2015-09-04 10:00:00;87.35714285714286
2015-09-04 11:00:00;0;2015-09-28 09:00:00;1.53;2015-09-04 11:00:00;16.49214285714286;2015-09-04 11:00:00;66.35428571428571;2015-09-04 11:00:00;85.07142857142857
2015-09-04 12:00:00;0;2015-09-28 17:00:00;1.1;2015-09-04 12:00:00;21.077857142857145;2015-09-04 12:00:00;59.66428571428571;2015-09-04 12:00:00;85.5
2015-09-04 13:00:00;0;2015-09-29 01:00:00;0.92;2015-09-04 13:00:00;20.225714285714282;2015-09-04 13:00:00;59.21785714285714;2015-09-04 13:00:00;84.42857142857143
2015-09-04 14:00:00;0.0007142857142857143;2015-09-29 09:00:00;1.41;2015-09-04 14:00:00;21.284285714285716;2015-09-04 14:00:00;55.83714285714286;2015-09-04 14:00:00;82.71428571428571
2015-09-04 15:00:00;0;2015-09-29 17:00:00;1.17;2015-09-04 15:00:00;19.922307692307694;2015-09-04 15:00:00;61.064615384615394;2015-09-04 15:00:00;82.61538461538461
2015-09-04 16:00:00;0;2015-09-30 01:00:00;0.97;2015-09-04 16:00:00;16.585714285714285;2015-09-04 16:00:00;65.625;2015-09-04 16:00:00;81.71428571428571
2015-09-04 17:00:00;0;2015-09-30 09:00:00;1.27;2015-09-04 17:00:00;14.742142857142857;2015-09-04 17:00:00;70.11999999999999;2015-09-04 17:00:00;82.42857142857143
2015-09-04 18:00:00;0;2015-09-30 17:00:00;1.1;2015-09-04 18:00:00;14.626428571428573;2015-09-04 18:00:00;77.55214285714285;2015-09-04 18:00:00;82.07142857142857
2015-09-04 19:00:00;0.009285714285714286;2015-10-01 01:00:00;;2015-09-04 19:00:00;14.463571428571429;2015-09-04 19:00:00;80.25285714285714;2015-09-04 19:00:00;84.35714285714286
2015-09-04 20:00:00;0.012142857142857141;;;2015-09-04 20:00:00;15.249285714285715;2015-09-04 20:00:00;78.8892857142857;2015-09-04 20:00:00;86.07142857142857
