DateTime;Sensor 1 - NO₂ (ppm);DateTime;Sensor 2 - NO₂ (ppm);DateTime;Sensor 3 - NO₂ (ppm);DateTime;Sensor 1 - CO (ppm);DateTime;Sensor 2 - CO (ppm);DateTime;Sensor 3 - CO (ppm);DateTime;Sensor 1 - Temperature (°C);DateTime;Sensor 2 - Temperature (°C);DateTime;Sensor 3 - Temperature (°C);DateTime;Sensor 1 - Humidity (%);DateTime;Sensor 2 - Humidity (%);DateTime;Sensor 3 - Humidity (%);DateTime;Sensor 1 - Battery (%);DateTime;Sensor 2 - Battery (%);DateTime;Sensor 3 - Battery (%)
2015-05-01 12:00:00;0.019285714285714288;2015-05-01 12:00:00;0;2015-05-01 12:00:00;0;2015-05-04 17:00:00;2.22;2015-05-04 17:00:00;0.83;2015-05-04 17:00:00;1.28;2015-05-01 12:00:00;34.88;2015-05-01 12:00:00;10.11;2015-05-01 12:00:00;10.572142857142856;2015-05-01 12:00:00;-25.800000000000004;2015-05-01 12:00:00;60.08571428571428;2015-05-01 12:00:00;43.28785714285714;2015-05-01 12:00:00;95.71428571428571;2015-05-01 12:00:00;82.85714285714286;2015-05-01 12:00:00;92
2015-05-01 13:00:00;0.018571428571428572;2015-05-01 13:00:00;0.0014285714285714286;2015-05-01 13:00:00;0.0035714285714285718;2015-05-05 01:00:00;2.23;2015-05-05 01:00:00;0.71;2015-05-05 01:00:00;1.03;2015-05-01 13:00:00;36.46999999999999;2015-05-01 13:00:00;9.55642857142857;2015-05-01 13:00:00;10.247857142857143;2015-05-01 13:00:00;-25.800000000000004;2015-05-01 13:00:00;73.05642857142857;2015-05-01 13:00:00;55.05642857142857;2015-05-01 13:00:00;94.64285714285714;2015-05-01 13:00:00;82.64285714285714;2015-05-01 13:00:00;91.78571428571429
2015-05-01 14:00:00;0.01857142857142857;2015-05-01 14:00:00;0;2015-05-01 14:00:00;0.005;2015-05-05 09:00:00;2.3;2015-05-05 09:00:00;0.91;2015-05-05 09:00:00;1.26;2015-05-01 14:00:00;34.28142857142857;2015-05-01 14:00:00;10.813076923076924;2015-05-01 14:00:00;10.617857142857142;2015-05-01 14:00:00;-25.800000000000004;2015-05-01 14:00:00;73.99230769230768;2015-05-01 14:00:00;56.71714285714286;2015-05-01 14:00:00;95.07142857142857;2015-05-01 14:00:00;81.84615384615384;2015-05-01 14:00:00;92.07142857142857
2015-05-01 15:00:00;0.019285714285714288;2015-05-01 15:00:00;0;2015-05-01 15:00:00;0;2015-05-05 17:00:00;2.24;2015-05-05 17:00:00;0.8;2015-05-05 17:00:00;1.19;2015-05-01 15:00:00;34.14214285714286;2015-05-01 15:00:00;8.314285714285715;2015-05-01 15:00:00;10.064285714285717;2015-05-01 15:00:00;-25.750714285714288;2015-05-01 15:00:00;73.66428571428571;2015-05-01 15:00:00;55.41642857142857;2015-05-01 15:00:00;97;2015-05-01 15:00:00;81.42857142857143;2015-05-01 15:00:00;91.14285714285714
2015-05-01 16:00:00;0.018571428571428572;2015-05-01 16:00:00;0.0014285714285714286;2015-05-01 16:00:00;0;2015-05-06 01:00:00;2.21;2015-05-06 01:00:00;0.68;2015-05-06 01:00:00;0.96;2015-05-01 16:00:00;34.69714285714286;2015-05-01 16:00:00;10.524285714285714;2015-05-01 16:00:00;9.81;2015-05-01 16:00:00;-25.800000000000004;2015-05-01 16:00:00;70.81571428571428;2015-05-01 16:00:00;51.84928571428571;2015-05-01 16:00:00;95.57142857142857;2015-05-01 16:00:00;80.35714285714286;2015-05-01 16:00:00;93
2015-05-01 17:00:00;0.020714285714285716;2015-05-01 17:00:00;0;2015-05-01 17:00:00;0.002857142857142857;2015-05-06 09:00:00;2.23;2015-05-06 09:00:00;1.16;2015-05-06 09:00:00;1.5;2015-05-01 17:00:00;25.892142857142858;2015-05-01 17:00:00;10.824285714285713;2015-05-01 17:00:00;11.883571428571429;2015-05-01 17:00:00;-25.800000000000004;2015-05-01 17:00:00;65.06714285714285;2015-05-01 17:00:00;45.12285714285714;2015-05-01 17:00:00;95.64285714285714;2015-05-01 17:00:00;79.07142857142857;2015-05-01 17:00:00;92.07142857142857
2015-05-01 18:00:00;0.021428571428571432;2015-05-01 18:00:00;0;2015-05-01 18:00:00;0.005;2015-05-06 17:00:00;2.33;2015-05-06 17:00:00;0.8;2015-05-06 17:00:00;1.11;2015-05-01 18:00:00;36.10142857142857;2015-05-01 18:00:00;8.334999999999999;2015-05-01 18:00:00;11.74642857142857;2015-05-01 18:00:00;-25.8;2015-05-01 18:00:00;68.59785714285715;2015-05-01 18:00:00;48.91214285714285;2015-05-01 18:00:00;95.42857142857143;2015-05-01 18:00:00;79.21428571428571;2015-05-01 18:00:00;92.71428571428571
2015-05-01 19:00:00;0.016923076923076923;2015-05-01 19:00:00;0;2015-05-01 19:00:00;0;2015-05-07 01:00:00;2.28;2015-05-07 01:00:00;0.69;2015-05-07 01:00:00;1;2015-05-01 19:00:00;26.522307692307695;2015-05-01 19:00:00;8.380769230769232;2015-05-01 19:00:00;9.200769230769229;2015-05-01 19:00:00;-25.800000000000004;2015-05-01 19:00:00;73.31153846153846;2015-05-01 19:00:00;54.75461538461538;2015-05-01 19:00:00;97;2015-05-01 19:00:00;77;2015-05-01 19:00:00;92.07692307692308
2015-05-01 20:00:00;0.01714285714285714;2015-05-01 20:00:00;0;2015-05-01 20:00:00;0;2015-05-07 09:00:00;2.33;2015-05-07 09:00:00;0.84;2015-05-07 09:00:00;1.23;2015-05-01 20:00:00;25.271428571428572;2015-05-01 20:00:00;7.322142857142857;2015-05-01 20:00:00;8.45;2015-05-01 20:00:00;-25.800000000000004;2015-05-01 20:00:00;76.21642857142857;2015-05-01 20:00:00;58.105;2015-05-01 20:00:00;94.85714285714286;2015-05-01 20:00:00;79.21428571428571;2015-05-01 20:00:00;92.71428571428571
2015-05-01 21:00:00;0.017142857142857144;2015-05-01 21:00:00;0;2015-05-01 21:00:00;0.0035714285714285718;2015-05-07 17:00:00;2.3;2015-05-07 17:00:00;0.7;2015-05-07 17:00:00;1.02;2015-05-01 21:00:00;32.87428571428571;2015-05-01 21:00:00;6.055714285714285;2015-05-01 21:00:00;6.9071428571428575;2015-05-01 21:00:00;-25.800000000000004;2015-05-01 21:00:00;79.37285714285713;2015-05-01 21:00:00;61.894285714285715;2015-05-01 21:00:00;96.42857142857143;2015-05-01 21:00:00;83.14285714285714;2015-05-01 21:00:00;92.71428571428571
