"","times","variable","value","sensor"
"78",2015-11-10 07:30:38,"temp",21.4211674053809,"WaterTag"
"79",2015-11-10 07:32:52,"temp",21.4211674053809,"WaterTag"
"80",2015-11-10 07:35:06,"temp",21.4211674053809,"WaterTag"
"81",2015-11-10 07:37:18,"temp",21.4211674053809,"WaterTag"
"82",2015-11-10 07:39:31,"temp",21.4211674053809,"WaterTag"
"83",2015-11-10 07:41:39,"temp",21.4211674053809,"WaterTag"
"84",2015-11-10 07:43:54,"temp",21.4211674053809,"WaterTag"
"85",2015-11-10 07:46:05,"temp",21.4211674053809,"WaterTag"
"86",2015-11-10 07:48:11,"temp",21.4211674053809,"WaterTag"
"87",2015-11-10 07:50:26,"temp",21.4211674053809,"WaterTag"
"88",2015-11-10 07:52:40,"temp",21.4211674053809,"WaterTag"
"89",2015-11-10 07:54:52,"temp",21.4211674053809,"WaterTag"
"90",2015-11-10 07:57:05,"temp",21.4211674053809,"WaterTag"
"91",2015-11-10 07:59:17,"temp",21.4211674053809,"WaterTag"
"92",2015-11-10 08:01:31,"temp",21.4211674053809,"WaterTag"
"93",2015-11-10 08:03:41,"temp",21.4211674053809,"WaterTag"
"94",2015-11-10 08:05:53,"temp",21.4211674053809,"WaterTag"
"95",2015-11-10 08:08:08,"temp",21.4211674053809,"WaterTag"
"96",2015-11-10 08:10:19,"temp",21.4211674053809,"WaterTag"
"97",2015-11-10 08:12:32,"temp",21.4211674053809,"WaterTag"
"98",2015-11-10 08:14:44,"temp",21.4211674053809,"WaterTag"
"99",2015-11-10 08:16:55,"temp",21.4211674053809,"WaterTag"
"100",2015-11-10 08:19:10,"temp",21.4211674053809,"WaterTag"
"101",2015-11-10 08:21:24,"temp",21.4211674053809,"WaterTag"
"102",2015-11-10 08:23:37,"temp",21.4211674053809,"WaterTag"
"103",2015-11-10 08:25:49,"temp",21.4211674053809,"WaterTag"
"104",2015-11-10 08:28:04,"temp",21.4211674053809,"WaterTag"
"105",2015-11-10 08:30:18,"temp",21.4211674053809,"WaterTag"
"106",2015-11-10 08:32:30,"temp",21.4211674053809,"WaterTag"
"107",2015-11-10 08:34:41,"temp",21.4211674053809,"WaterTag"
"108",2015-11-10 08:36:55,"temp",21.4211674053809,"WaterTag"
"109",2015-11-10 08:39:10,"temp",21.4211674053809,"WaterTag"
"110",2015-11-10 08:41:24,"temp",21.4211674053809,"WaterTag"
"111",2015-11-10 08:43:39,"temp",21.4211674053809,"WaterTag"
"112",2015-11-10 08:45:45,"temp",21.4211674053809,"WaterTag"
"113",2015-11-10 08:47:58,"temp",21.4211674053809,"WaterTag"
"114",2015-11-10 08:50:13,"temp",21.4211674053809,"WaterTag"
"115",2015-11-10 08:52:21,"temp",21.4211674053809,"WaterTag"
"116",2015-11-10 08:54:36,"temp",21.4211674053809,"WaterTag"
"117",2015-11-10 08:56:50,"temp",21.4211674053809,"WaterTag"
"118",2015-11-10 08:59:04,"temp",21.4211674053809,"WaterTag"
"119",2015-11-10 09:01:18,"temp",21.4211674053809,"WaterTag"
"120",2015-11-10 09:03:31,"temp",21.4211674053809,"WaterTag"
"121",2015-11-10 09:05:37,"temp",21.4211674053809,"WaterTag"
"122",2015-11-10 09:07:48,"temp",21.4211674053809,"WaterTag"
"123",2015-11-10 09:10:01,"temp",21.4211674053809,"WaterTag"
"124",2015-11-10 09:12:10,"temp",21.4211674053809,"WaterTag"
"125",2015-11-10 09:14:25,"temp",21.4211674053809,"WaterTag"
"126",2015-11-10 09:16:40,"temp",21.4211674053809,"WaterTag"
"127",2015-11-10 09:18:55,"temp",21.4211674053809,"WaterTag"
"128",2015-11-10 09:21:06,"temp",21.4211674053809,"WaterTag"
"129",2015-11-10 09:23:18,"temp",21.4211674053809,"WaterTag"
"130",2015-11-10 09:25:28,"temp",21.4211674053809,"WaterTag"
"131",2015-11-10 09:27:43,"temp",21.4211674053809,"WaterTag"
