DateTime;Sensor 2 - NO₂ (ppm);DateTime;Sensor 2 - CO (ppm);DateTime;Sensor 2 - Temperature (°C);DateTime;Sensor 2 - Humidity (%);DateTime;Sensor 2 - Battery (%)
2015-10-04 13:00:00;0.007857142857142858;2015-10-29 01:00:00;0.83;2015-10-04 13:00:00;14.835714285714285;2015-10-04 13:00:00;78.64142857142858;2015-10-04 13:00:00;86.64285714285714
2015-10-04 14:00:00;0.03571428571428571;2015-10-29 09:00:00;1.05;2015-10-04 14:00:00;18.266428571428573;2015-10-04 14:00:00;67.865;2015-10-04 14:00:00;86.57142857142857
2015-10-04 15:00:00;0.03571428571428571;2015-10-29 17:00:00;1;2015-10-04 15:00:00;15.94;2015-10-04 15:00:00;74.12285714285714;2015-10-04 15:00:00;85.28571428571429
2015-10-04 16:00:00;0.027857142857142858;2015-10-30 01:00:00;0.93;2015-10-04 16:00:00;12.46142857142857;2015-10-04 16:00:00;80.52571428571427;2015-10-04 16:00:00;83.71428571428571
2015-10-04 17:00:00;0.028461538461538465;2015-10-30 09:00:00;1.17;2015-10-04 17:00:00;11.707692307692309;2015-10-04 17:00:00;83.35538461538462;2015-10-04 17:00:00;82.53846153846153
2015-10-04 18:00:00;0.025714285714285717;2015-10-30 17:00:00;1.11;2015-10-04 18:00:00;12.092857142857143;2015-10-04 18:00:00;85.3942857142857;2015-10-04 18:00:00;86.28571428571429
2015-10-04 19:00:00;0.03;2015-10-31 01:00:00;1.06;2015-10-04 19:00:00;12.600714285714288;2015-10-04 19:00:00;86.53214285714286;2015-10-04 19:00:00;87
2015-10-04 20:00:00;0.030000000000000002;2015-10-31 09:00:00;1.26;2015-10-04 20:00:00;11.262857142857143;2015-10-04 20:00:00;86.98071428571427;2015-10-04 20:00:00;88.35714285714286
2015-10-04 21:00:00;0.03285714285714286;2015-10-31 17:00:00;1.34;2015-10-04 21:00:00;12.13642857142857;2015-10-04 21:00:00;87.61285714285715;2015-10-04 21:00:00;89.28571428571429
2015-10-04 22:00:00;0.03928571428571429;2015-11-01 01:00:00;;2015-10-04 22:00:00;9.995000000000001;2015-10-04 22:00:00;87.67499999999998;2015-10-04 22:00:00;89.42857142857143
2015-10-04 23:00:00;0.04153846153846154;;;2015-10-04 23:00:00;9.54846153846154;2015-10-04 23:00:00;87.70538461538462;2015-10-04 23:00:00;89.6923076923077
2015-10-05 00:00:00;0.04285714285714286;;;2015-10-05 00:00:00;8.865714285714285;2015-10-05 00:00:00;87.97285714285714;2015-10-05 00:00:00;91.14285714285714
2015-10-05 01:00:00;0.015000000000000001;;;2015-10-05 01:00:00;10.48;2015-10-05 01:00:00;87.86142857142856;2015-10-05 01:00:00;90.64285714285714
2015-10-05 02:00:00;0.014285714285714287;;;2015-10-05 02:00:00;9.717857142857142;2015-10-05 02:00:00;87.45214285714283;2015-10-05 02:00:00;91.71428571428571
2015-10-05 03:00:00;0.0035714285714285718;;;2015-10-05 03:00:00;9.925714285714287;2015-10-05 03:00:00;87.05428571428573;2015-10-05 03:00:00;90.35714285714286
2015-10-05 04:00:00;0.005;;;2015-10-05 04:00:00;8.637142857142857;2015-10-05 04:00:00;87.40428571428572;2015-10-05 04:00:00;92.57142857142857
2015-10-05 05:00:00;0.008571428571428572;;;2015-10-05 05:00:00;9.695714285714287;2015-10-05 05:00:00;87.25357142857142;2015-10-05 05:00:00;91.64285714285714
2015-10-05 06:00:00;0.011538461538461537;;;2015-10-05 06:00:00;9.845384615384615;2015-10-05 06:00:00;86.95692307692308;2015-10-05 06:00:00;90.76923076923077
2015-10-05 07:00:00;0.015714285714285715;;;2015-10-05 07:00:00;10.94;2015-10-05 07:00:00;85.51785714285714;2015-10-05 07:00:00;90.42857142857143
2015-10-05 08:00:00;0.02;;;2015-10-05 08:00:00;10.662857142857144;2015-10-05 08:00:00;84.6392857142857;2015-10-05 08:00:00;89.07142857142857
2015-10-05 09:00:00;0.015714285714285715;;;2015-10-05 09:00:00;11.308571428571428;2015-10-05 09:00:00;80.36571428571428;2015-10-05 09:00:00;87.07142857142857
2015-10-05 10:00:00;0.017142857142857144;;;2015-10-05 10:00:00;13.935714285714285;2015-10-05 10:00:00;76.50071428571428;2015-10-05 10:00:00;87.85714285714286
2015-10-05 11:00:00;0.02;;;2015-10-05 11:00:00;16.907857142857146;2015-10-05 11:00:00;68.37285714285714;2015-10-05 11:00:00;87.35714285714286
2015-10-05 12:00:00;0.014615384615384615;;;2015-10-05 12:00:00;15.453846153846156;2015-10-05 12:00:00;69.77615384615385;2015-10-05 12:00:00;87.61538461538461
2015-10-05 13:00:00;0.002142857142857143;;;2015-10-05 13:00:00;14.487857142857141;2015-10-05 13:00:00;71.99;2015-10-05 13:00:00;87.07142857142857
