"","gateway.serial","gateway.name","sensor.serial","sensor.name","data.source.id","data.source.type","date","value","data.type","sensor","times"
"775","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T06:30:57+0100",21.5,"temp","B",2015-11-10 05:30:57
"776","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T06:31:58+0100",21.5,"temp","B",2015-11-10 05:31:58
"777","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T06:32:58+0100",21.5,"temp","B",2015-11-10 05:32:58
"778","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T06:33:58+0100",21.5,"temp","B",2015-11-10 05:33:58
"779","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T06:34:58+0100",21.5,"temp","B",2015-11-10 05:34:58
"780","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T06:35:58+0100",21.5,"temp","B",2015-11-10 05:35:58
"781","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T06:36:58+0100",21.5,"temp","B",2015-11-10 05:36:58
"782","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T06:37:59+0100",21.5,"temp","B",2015-11-10 05:37:59
"783","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T06:38:58+0100",21.5,"temp","B",2015-11-10 05:38:58
"784","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T06:39:58+0100",21.5,"temp","B",2015-11-10 05:39:58
"785","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T06:40:59+0100",21.5,"temp","B",2015-11-10 05:40:59
"786","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T06:41:59+0100",21.5,"temp","B",2015-11-10 05:41:59
"787","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T06:42:59+0100",21.5,"temp","B",2015-11-10 05:42:59
"788","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T06:44:00+0100",21.5,"temp","B",2015-11-10 05:44:00
"789","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T06:44:59+0100",21.5,"temp","B",2015-11-10 05:44:59
"790","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T06:46:00+0100",21.5,"temp","B",2015-11-10 05:46:00
"791","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T06:47:00+0100",21.5,"temp","B",2015-11-10 05:47:00
"792","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T06:48:01+0100",21.5,"temp","B",2015-11-10 05:48:01
"793","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T06:49:01+0100",21.5,"temp","B",2015-11-10 05:49:01
"794","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T06:50:01+0100",21.5,"temp","B",2015-11-10 05:50:01
"795","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T06:51:01+0100",21.5,"temp","B",2015-11-10 05:51:01
"796","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T06:52:02+0100",21.5,"temp","B",2015-11-10 05:52:02
"797","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T06:53:01+0100",21.5,"temp","B",2015-11-10 05:53:01
"798","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T06:54:02+0100",21.4,"temp","B",2015-11-10 05:54:02
"799","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T06:55:02+0100",21.4,"temp","B",2015-11-10 05:55:02
"800","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T06:56:02+0100",21.5,"temp","B",2015-11-10 05:56:02
"801","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T06:57:03+0100",21.5,"temp","B",2015-11-10 05:57:03
"802","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T06:58:03+0100",21.5,"temp","B",2015-11-10 05:58:03
"803","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T06:59:03+0100",21.5,"temp","B",2015-11-10 05:59:03
"804","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:00:03+0100",21.5,"temp","B",2015-11-10 06:00:03
"805","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:01:03+0100",21.6,"temp","B",2015-11-10 06:01:03
"806","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:02:04+0100",21.5,"temp","B",2015-11-10 06:02:04
"807","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:03:04+0100",21.5,"temp","B",2015-11-10 06:03:04
"808","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:04:03+0100",21.5,"temp","B",2015-11-10 06:04:03
"809","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:05:04+0100",21.5,"temp","B",2015-11-10 06:05:04
"810","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:06:04+0100",21.5,"temp","B",2015-11-10 06:06:04
"811","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:07:05+0100",21.5,"temp","B",2015-11-10 06:07:05
"812","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:08:05+0100",21.5,"temp","B",2015-11-10 06:08:05
"813","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:09:05+0100",21.4,"temp","B",2015-11-10 06:09:05
"814","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:10:05+0100",21.3,"temp","B",2015-11-10 06:10:05
"815","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:11:04+0100",21.5,"temp","B",2015-11-10 06:11:04
"816","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:12:05+0100",21.4,"temp","B",2015-11-10 06:12:05
"817","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:13:05+0100",21.5,"temp","B",2015-11-10 06:13:05
"818","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:14:06+0100",21.5,"temp","B",2015-11-10 06:14:06
"819","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:15:06+0100",21.5,"temp","B",2015-11-10 06:15:06
"820","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:16:06+0100",21.5,"temp","B",2015-11-10 06:16:06
"821","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:17:06+0100",21.5,"temp","B",2015-11-10 06:17:06
"822","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:18:07+0100",21.4,"temp","B",2015-11-10 06:18:07
"823","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:19:07+0100",21.5,"temp","B",2015-11-10 06:19:07
"824","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:20:06+0100",21.5,"temp","B",2015-11-10 06:20:06
"825","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:21:07+0100",21.4,"temp","B",2015-11-10 06:21:07
"826","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:22:07+0100",21.5,"temp","B",2015-11-10 06:22:07
"827","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:23:08+0100",21.4,"temp","B",2015-11-10 06:23:08
"828","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:24:07+0100",21.5,"temp","B",2015-11-10 06:24:07
"829","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:25:08+0100",21.5,"temp","B",2015-11-10 06:25:08
"830","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:26:08+0100",21.5,"temp","B",2015-11-10 06:26:08
"831","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:27:08+0100",21.4,"temp","B",2015-11-10 06:27:08
"832","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:28:08+0100",21.5,"temp","B",2015-11-10 06:28:08
"833","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:29:09+0100",21.4,"temp","B",2015-11-10 06:29:09
"834","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:30:09+0100",21.4,"temp","B",2015-11-10 06:30:09
"835","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:31:09+0100",21.4,"temp","B",2015-11-10 06:31:09
"836","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:32:10+0100",21.5,"temp","B",2015-11-10 06:32:10
"837","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:33:10+0100",21.5,"temp","B",2015-11-10 06:33:10
"838","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:34:10+0100",21.4,"temp","B",2015-11-10 06:34:10
"839","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:35:10+0100",21.4,"temp","B",2015-11-10 06:35:10
"840","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:36:10+0100",21.4,"temp","B",2015-11-10 06:36:10
"841","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:37:10+0100",21.4,"temp","B",2015-11-10 06:37:10
"842","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:38:10+0100",21.4,"temp","B",2015-11-10 06:38:10
"843","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:39:11+0100",21.5,"temp","B",2015-11-10 06:39:11
"844","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:40:11+0100",21.5,"temp","B",2015-11-10 06:40:11
"845","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:41:11+0100",21.5,"temp","B",2015-11-10 06:41:11
"846","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:42:11+0100",21.5,"temp","B",2015-11-10 06:42:11
"847","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:43:12+0100",21.5,"temp","B",2015-11-10 06:43:12
"848","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:44:12+0100",21.5,"temp","B",2015-11-10 06:44:12
"849","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:45:12+0100",21.4,"temp","B",2015-11-10 06:45:12
"850","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:46:11+0100",21.5,"temp","B",2015-11-10 06:46:11
"851","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:47:12+0100",21.5,"temp","B",2015-11-10 06:47:12
"852","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:48:13+0100",21.5,"temp","B",2015-11-10 06:48:13
"853","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:49:13+0100",21.5,"temp","B",2015-11-10 06:49:13
"854","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:50:13+0100",21.5,"temp","B",2015-11-10 06:50:13
"855","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:51:13+0100",21.4,"temp","B",2015-11-10 06:51:13
"856","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:52:13+0100",21.4,"temp","B",2015-11-10 06:52:13
"857","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:53:13+0100",21.5,"temp","B",2015-11-10 06:53:13
"858","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:54:14+0100",21.4,"temp","B",2015-11-10 06:54:14
"859","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:55:14+0100",21.4,"temp","B",2015-11-10 06:55:14
"860","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:56:14+0100",21.4,"temp","B",2015-11-10 06:56:14
"861","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:57:15+0100",21.5,"temp","B",2015-11-10 06:57:15
"862","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:58:15+0100",21.5,"temp","B",2015-11-10 06:58:15
"863","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T07:59:15+0100",21.5,"temp","B",2015-11-10 06:59:15
"864","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:00:15+0100",21.4,"temp","B",2015-11-10 07:00:15
"865","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:01:15+0100",21.5,"temp","B",2015-11-10 07:01:15
"866","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:02:16+0100",21.4,"temp","B",2015-11-10 07:02:16
"867","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:03:16+0100",21.4,"temp","B",2015-11-10 07:03:16
"868","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:04:16+0100",21.4,"temp","B",2015-11-10 07:04:16
"869","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:05:16+0100",21.5,"temp","B",2015-11-10 07:05:16
"870","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:06:16+0100",21.5,"temp","B",2015-11-10 07:06:16
"871","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:07:17+0100",21.3,"temp","B",2015-11-10 07:07:17
"872","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:08:16+0100",21.5,"temp","B",2015-11-10 07:08:16
"873","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:09:17+0100",21.4,"temp","B",2015-11-10 07:09:17
"874","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:10:17+0100",21.5,"temp","B",2015-11-10 07:10:17
"875","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:11:17+0100",21.5,"temp","B",2015-11-10 07:11:17
"876","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:12:18+0100",21.5,"temp","B",2015-11-10 07:12:18
"877","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:13:18+0100",21.4,"temp","B",2015-11-10 07:13:18
"878","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:14:18+0100",21.4,"temp","B",2015-11-10 07:14:18
"879","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:15:18+0100",21.3,"temp","B",2015-11-10 07:15:18
"880","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:16:19+0100",21.5,"temp","B",2015-11-10 07:16:19
"881","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:17:19+0100",21.4,"temp","B",2015-11-10 07:17:19
"882","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:18:19+0100",21.5,"temp","B",2015-11-10 07:18:19
"883","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:19:19+0100",21.5,"temp","B",2015-11-10 07:19:19
"884","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:20:19+0100",21.4,"temp","B",2015-11-10 07:20:19
"885","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:21:20+0100",21.4,"temp","B",2015-11-10 07:21:20
"886","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:22:20+0100",21.5,"temp","B",2015-11-10 07:22:20
"887","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:23:20+0100",21.3,"temp","B",2015-11-10 07:23:20
"888","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:24:20+0100",21.5,"temp","B",2015-11-10 07:24:20
"889","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:25:20+0100",21.5,"temp","B",2015-11-10 07:25:20
"890","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:26:21+0100",21.5,"temp","B",2015-11-10 07:26:21
"891","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:27:21+0100",21.5,"temp","B",2015-11-10 07:27:21
"892","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:28:21+0100",21.4,"temp","B",2015-11-10 07:28:21
"893","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:29:21+0100",21.4,"temp","B",2015-11-10 07:29:21
"894","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:30:21+0100",21.5,"temp","B",2015-11-10 07:30:21
"895","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:31:21+0100",21.5,"temp","B",2015-11-10 07:31:21
"896","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:32:21+0100",21.4,"temp","B",2015-11-10 07:32:21
"897","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:33:21+0100",21.4,"temp","B",2015-11-10 07:33:21
"898","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:34:22+0100",21.5,"temp","B",2015-11-10 07:34:22
"899","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:35:22+0100",21.5,"temp","B",2015-11-10 07:35:22
"900","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:36:22+0100",21.5,"temp","B",2015-11-10 07:36:22
"901","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:37:23+0100",21.4,"temp","B",2015-11-10 07:37:23
"902","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:38:23+0100",21.5,"temp","B",2015-11-10 07:38:23
"903","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:39:23+0100",21.4,"temp","B",2015-11-10 07:39:23
"904","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:40:24+0100",21.5,"temp","B",2015-11-10 07:40:24
"905","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:41:23+0100",21.4,"temp","B",2015-11-10 07:41:23
"906","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:42:24+0100",21.5,"temp","B",2015-11-10 07:42:24
"907","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:43:24+0100",21.5,"temp","B",2015-11-10 07:43:24
"908","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:44:24+0100",21.5,"temp","B",2015-11-10 07:44:24
"909","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:45:25+0100",21.5,"temp","B",2015-11-10 07:45:25
"910","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:46:25+0100",21.5,"temp","B",2015-11-10 07:46:25
"911","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:47:24+0100",21.4,"temp","B",2015-11-10 07:47:24
"912","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:48:25+0100",21.5,"temp","B",2015-11-10 07:48:25
"913","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:49:25+0100",21.5,"temp","B",2015-11-10 07:49:25
"914","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:50:26+0100",21.5,"temp","B",2015-11-10 07:50:26
"915","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:51:26+0100",21.4,"temp","B",2015-11-10 07:51:26
"916","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:52:26+0100",21.4,"temp","B",2015-11-10 07:52:26
"917","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:53:26+0100",21.5,"temp","B",2015-11-10 07:53:26
"918","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:54:26+0100",21.5,"temp","B",2015-11-10 07:54:26
"919","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:55:27+0100",21.5,"temp","B",2015-11-10 07:55:27
"920","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:56:27+0100",21.4,"temp","B",2015-11-10 07:56:27
"921","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:57:27+0100",21.5,"temp","B",2015-11-10 07:57:27
"922","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:58:26+0100",21.5,"temp","B",2015-11-10 07:58:26
"923","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T08:59:27+0100",21.5,"temp","B",2015-11-10 07:59:27
"924","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:00:27+0100",21.4,"temp","B",2015-11-10 08:00:27
"925","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:01:28+0100",21.5,"temp","B",2015-11-10 08:01:28
"926","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:02:28+0100",21.4,"temp","B",2015-11-10 08:02:28
"927","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:03:28+0100",21.4,"temp","B",2015-11-10 08:03:28
"928","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:04:28+0100",21.5,"temp","B",2015-11-10 08:04:28
"929","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:05:28+0100",21.4,"temp","B",2015-11-10 08:05:28
"930","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:06:29+0100",21.5,"temp","B",2015-11-10 08:06:29
"931","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:07:29+0100",21.5,"temp","B",2015-11-10 08:07:29
"932","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:08:29+0100",21.5,"temp","B",2015-11-10 08:08:29
"933","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:09:29+0100",21.5,"temp","B",2015-11-10 08:09:29
"934","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:10:29+0100",21.5,"temp","B",2015-11-10 08:10:29
"935","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:11:30+0100",21.5,"temp","B",2015-11-10 08:11:30
"936","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:12:30+0100",21.5,"temp","B",2015-11-10 08:12:30
"937","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:13:30+0100",21.5,"temp","B",2015-11-10 08:13:30
"938","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:14:30+0100",21.5,"temp","B",2015-11-10 08:14:30
"939","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:15:30+0100",21.5,"temp","B",2015-11-10 08:15:30
"940","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:16:31+0100",21.5,"temp","B",2015-11-10 08:16:31
"941","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:17:31+0100",21.4,"temp","B",2015-11-10 08:17:31
"942","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:18:31+0100",21.5,"temp","B",2015-11-10 08:18:31
"943","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:19:32+0100",21.5,"temp","B",2015-11-10 08:19:32
"944","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:20:32+0100",21.5,"temp","B",2015-11-10 08:20:32
"945","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:21:32+0100",21.5,"temp","B",2015-11-10 08:21:32
"946","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:22:32+0100",21.5,"temp","B",2015-11-10 08:22:32
"947","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:23:32+0100",21.5,"temp","B",2015-11-10 08:23:32
"948","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:24:32+0100",21.5,"temp","B",2015-11-10 08:24:32
"949","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:25:33+0100",21.4,"temp","B",2015-11-10 08:25:33
"950","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:26:33+0100",21.4,"temp","B",2015-11-10 08:26:33
"951","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:27:33+0100",21.5,"temp","B",2015-11-10 08:27:33
"952","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:28:33+0100",21.5,"temp","B",2015-11-10 08:28:33
"953","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:29:34+0100",21.5,"temp","B",2015-11-10 08:29:34
"954","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:30:34+0100",21.5,"temp","B",2015-11-10 08:30:34
"955","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:31:34+0100",21.4,"temp","B",2015-11-10 08:31:34
"956","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:32:34+0100",21.5,"temp","B",2015-11-10 08:32:34
"957","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:33:34+0100",21.4,"temp","B",2015-11-10 08:33:34
"958","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:34:34+0100",21.5,"temp","B",2015-11-10 08:34:34
"959","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:35:35+0100",21.5,"temp","B",2015-11-10 08:35:35
"960","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:36:35+0100",21.5,"temp","B",2015-11-10 08:36:35
"961","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:37:35+0100",21.5,"temp","B",2015-11-10 08:37:35
"962","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:38:35+0100",21.5,"temp","B",2015-11-10 08:38:35
"963","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:39:36+0100",21.5,"temp","B",2015-11-10 08:39:36
"964","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:40:36+0100",21.4,"temp","B",2015-11-10 08:40:36
"965","1002d2ef","Leapcraft Office",2002220000,"B",20886,"temp","2015-11-10T09:41:36+0100",21.5,"temp","B",2015-11-10 08:41:36
