DateTime;Sensor 1 - NO₂ (ppm);DateTime;Sensor 2 - NO₂ (ppm);DateTime;Sensor 1 - CO (ppm);DateTime;Sensor 2 - CO (ppm);DateTime;Sensor 1 - Temperature (°C);DateTime;Sensor 2 - Temperature (°C);DateTime;Sensor 1 - Humidity (%);DateTime;Sensor 2 - Humidity (%);DateTime;Sensor 1 - Battery (%);DateTime;Sensor 2 - Battery (%)
2015-11-02 13:00:00;;2015-11-02 13:00:00;0.007692307692307693;2015-11-13 01:00:00;;2015-11-13 01:00:00;0.91;2015-11-02 13:00:00;;2015-11-02 13:00:00;10.342307692307692;2015-11-02 13:00:00;;2015-11-02 13:00:00;92.88076923076922;2015-11-02 13:00:00;;2015-11-02 13:00:00;88
2015-11-02 14:00:00;;2015-11-02 14:00:00;0.01;2015-11-13 09:00:00;3.09;2015-11-13 09:00:00;1.02;2015-11-02 14:00:00;;2015-11-02 14:00:00;10.686428571428573;2015-11-02 14:00:00;;2015-11-02 14:00:00;93.125;2015-11-02 14:00:00;;2015-11-02 14:00:00;86.92857142857143
2015-11-02 15:00:00;;2015-11-02 15:00:00;0.010714285714285716;2015-11-13 17:00:00;3.18;2015-11-13 17:00:00;0.77;2015-11-02 15:00:00;;2015-11-02 15:00:00;10.639999999999999;2015-11-02 15:00:00;;2015-11-02 15:00:00;94.0292857142857;2015-11-02 15:00:00;;2015-11-02 15:00:00;85.5
2015-11-02 16:00:00;;2015-11-02 16:00:00;0.015000000000000001;2015-11-14 01:00:00;3.16;2015-11-14 01:00:00;0.63;2015-11-02 16:00:00;;2015-11-02 16:00:00;8.657857142857143;2015-11-02 16:00:00;;2015-11-02 16:00:00;94.08;2015-11-02 16:00:00;;2015-11-02 16:00:00;84.28571428571429
2015-11-02 17:00:00;;2015-11-02 17:00:00;0.016153846153846154;2015-11-14 09:00:00;3.23;2015-11-14 09:00:00;0.77;2015-11-02 17:00:00;;2015-11-02 17:00:00;8.828461538461537;2015-11-02 17:00:00;;2015-11-02 17:00:00;94.29615384615384;2015-11-02 17:00:00;;2015-11-02 17:00:00;87.3076923076923
2015-11-02 18:00:00;;2015-11-02 18:00:00;0.02214285714285714;2015-11-14 17:00:00;3.27;2015-11-14 17:00:00;0.67;2015-11-02 18:00:00;;2015-11-02 18:00:00;9.831428571428571;2015-11-02 18:00:00;;2015-11-02 18:00:00;94.32714285714285;2015-11-02 18:00:00;;2015-11-02 18:00:00;88.71428571428571
2015-11-02 19:00:00;;2015-11-02 19:00:00;0.025714285714285717;2015-11-15 01:00:00;3.25;2015-11-15 01:00:00;0.63;2015-11-02 19:00:00;;2015-11-02 19:00:00;9.072857142857142;2015-11-02 19:00:00;;2015-11-02 19:00:00;94.47571428571428;2015-11-02 19:00:00;;2015-11-02 19:00:00;88.71428571428571
2015-11-02 20:00:00;;2015-11-02 20:00:00;0.028571428571428574;2015-11-15 09:00:00;3.25;2015-11-15 09:00:00;0.83;2015-11-02 20:00:00;;2015-11-02 20:00:00;7.689285714285715;2015-11-02 20:00:00;;2015-11-02 20:00:00;94.31357142857142;2015-11-02 20:00:00;;2015-11-02 20:00:00;88.78571428571429
2015-11-02 21:00:00;;2015-11-02 21:00:00;0.024615384615384615;2015-11-15 17:00:00;3.29;2015-11-15 17:00:00;0.89;2015-11-02 21:00:00;;2015-11-02 21:00:00;9.25076923076923;2015-11-02 21:00:00;;2015-11-02 21:00:00;94.64307692307693;2015-11-02 21:00:00;;2015-11-02 21:00:00;90.07692307692308
2015-11-02 22:00:00;;2015-11-02 22:00:00;0.020714285714285713;2015-11-16 01:00:00;3.29;2015-11-16 01:00:00;0.79;2015-11-02 22:00:00;;2015-11-02 22:00:00;7.184285714285714;2015-11-02 22:00:00;;2015-11-02 22:00:00;94.72357142857143;2015-11-02 22:00:00;;2015-11-02 22:00:00;91.42857142857143
