DateTime;Sensor 1 - NO₂ (ppm);DateTime;Sensor 2 - NO₂ (ppm);DateTime;Sensor 3 - NO₂ (ppm);DateTime;Sensor 1 - CO (ppm);DateTime;Sensor 2 - CO (ppm);DateTime;Sensor 3 - CO (ppm);DateTime;Sensor 1 - Temperature (°C);DateTime;Sensor 2 - Temperature (°C);DateTime;Sensor 3 - Temperature (°C);DateTime;Sensor 1 - Humidity (%);DateTime;Sensor 2 - Humidity (%);DateTime;Sensor 3 - Humidity (%);DateTime;Sensor 1 - Battery (%);DateTime;Sensor 2 - Battery (%);DateTime;Sensor 3 - Battery (%)
2015-04-01 23:00:00;;2015-04-01 23:00:00;;2015-04-01 23:00:00;;2015-04-08 09:00:00;1.99;2015-04-08 09:00:00;1;2015-04-08 09:00:00;1.2;2015-04-01 23:00:00;;2015-04-01 23:00:00;;2015-04-01 23:00:00;;2015-04-01 23:00:00;;2015-04-01 23:00:00;;2015-04-01 23:00:00;;2015-04-01 23:00:00;;2015-04-01 23:00:00;;2015-04-01 23:00:00;
2015-04-02 00:00:00;;2015-04-02 00:00:00;;2015-04-02 00:00:00;;2015-04-08 17:00:00;2.01;2015-04-08 17:00:00;0.79;2015-04-08 17:00:00;1.06;2015-04-02 00:00:00;;2015-04-02 00:00:00;;2015-04-02 00:00:00;;2015-04-02 00:00:00;;2015-04-02 00:00:00;;2015-04-02 00:00:00;;2015-04-02 00:00:00;;2015-04-02 00:00:00;;2015-04-02 00:00:00;
2015-04-02 01:00:00;;2015-04-02 01:00:00;;2015-04-02 01:00:00;;2015-04-09 01:00:00;2;2015-04-09 01:00:00;0.54;2015-04-09 01:00:00;0.82;2015-04-02 01:00:00;;2015-04-02 01:00:00;;2015-04-02 01:00:00;;2015-04-02 01:00:00;;2015-04-02 01:00:00;;2015-04-02 01:00:00;;2015-04-02 01:00:00;;2015-04-02 01:00:00;;2015-04-02 01:00:00;
2015-04-02 02:00:00;;2015-04-02 02:00:00;;2015-04-02 02:00:00;;2015-04-09 09:00:00;2.09;2015-04-09 09:00:00;0.87;2015-04-09 09:00:00;1.21;2015-04-02 02:00:00;;2015-04-02 02:00:00;;2015-04-02 02:00:00;;2015-04-02 02:00:00;;2015-04-02 02:00:00;;2015-04-02 02:00:00;;2015-04-02 02:00:00;;2015-04-02 02:00:00;;2015-04-02 02:00:00;
2015-04-02 03:00:00;;2015-04-02 03:00:00;;2015-04-02 03:00:00;;2015-04-09 17:00:00;2.12;2015-04-09 17:00:00;0.73;2015-04-09 17:00:00;1.06;2015-04-02 03:00:00;;2015-04-02 03:00:00;;2015-04-02 03:00:00;;2015-04-02 03:00:00;;2015-04-02 03:00:00;;2015-04-02 03:00:00;;2015-04-02 03:00:00;;2015-04-02 03:00:00;;2015-04-02 03:00:00;
2015-04-02 04:00:00;;2015-04-02 04:00:00;;2015-04-02 04:00:00;;2015-04-10 01:00:00;2.06;2015-04-10 01:00:00;0.57;2015-04-10 01:00:00;0.84;2015-04-02 04:00:00;;2015-04-02 04:00:00;;2015-04-02 04:00:00;;2015-04-02 04:00:00;;2015-04-02 04:00:00;;2015-04-02 04:00:00;;2015-04-02 04:00:00;;2015-04-02 04:00:00;;2015-04-02 04:00:00;
2015-04-02 05:00:00;;2015-04-02 05:00:00;;2015-04-02 05:00:00;;2015-04-10 09:00:00;2.13;2015-04-10 09:00:00;1.05;2015-04-10 09:00:00;1.29;2015-04-02 05:00:00;;2015-04-02 05:00:00;;2015-04-02 05:00:00;;2015-04-02 05:00:00;;2015-04-02 05:00:00;;2015-04-02 05:00:00;;2015-04-02 05:00:00;;2015-04-02 05:00:00;;2015-04-02 05:00:00;
2015-04-02 06:00:00;;2015-04-02 06:00:00;;2015-04-02 06:00:00;;2015-04-10 17:00:00;2.11;2015-04-10 17:00:00;0.77;2015-04-10 17:00:00;1.09;2015-04-02 06:00:00;;2015-04-02 06:00:00;;2015-04-02 06:00:00;;2015-04-02 06:00:00;;2015-04-02 06:00:00;;2015-04-02 06:00:00;;2015-04-02 06:00:00;;2015-04-02 06:00:00;;2015-04-02 06:00:00;
2015-04-02 07:00:00;;2015-04-02 07:00:00;;2015-04-02 07:00:00;;2015-04-11 01:00:00;2.07;2015-04-11 01:00:00;0.63;2015-04-11 01:00:00;0.89;2015-04-02 07:00:00;;2015-04-02 07:00:00;;2015-04-02 07:00:00;;2015-04-02 07:00:00;;2015-04-02 07:00:00;;2015-04-02 07:00:00;;2015-04-02 07:00:00;;2015-04-02 07:00:00;;2015-04-02 07:00:00;
2015-04-02 08:00:00;;2015-04-02 08:00:00;;2015-04-02 08:00:00;;2015-04-11 09:00:00;2.16;2015-04-11 09:00:00;1.14;2015-04-11 09:00:00;1.48;2015-04-02 08:00:00;;2015-04-02 08:00:00;;2015-04-02 08:00:00;;2015-04-02 08:00:00;;2015-04-02 08:00:00;;2015-04-02 08:00:00;;2015-04-02 08:00:00;;2015-04-02 08:00:00;;2015-04-02 08:00:00;
2015-04-02 09:00:00;;2015-04-02 09:00:00;;2015-04-02 09:00:00;;2015-04-11 17:00:00;2.17;2015-04-11 17:00:00;0.72;2015-04-11 17:00:00;1.06;2015-04-02 09:00:00;;2015-04-02 09:00:00;;2015-04-02 09:00:00;;2015-04-02 09:00:00;;2015-04-02 09:00:00;;2015-04-02 09:00:00;;2015-04-02 09:00:00;;2015-04-02 09:00:00;;2015-04-02 09:00:00;
2015-04-02 10:00:00;;2015-04-02 10:00:00;;2015-04-02 10:00:00;;2015-04-12 01:00:00;2.08;2015-04-12 01:00:00;0.5;2015-04-12 01:00:00;0.77;2015-04-02 10:00:00;;2015-04-02 10:00:00;;2015-04-02 10:00:00;;2015-04-02 10:00:00;;2015-04-02 10:00:00;;2015-04-02 10:00:00;;2015-04-02 10:00:00;;2015-04-02 10:00:00;;2015-04-02 10:00:00;
